"month","day","row_plant","variety","Photo","Cond","wue"
8,5,"19.1","Syrah",18.6,0.318,58.4905660377359
8,5,"20.2","Valdepenas",15.4,0.28,55
8,5,"20.2","Valdepenas",15.7,0.295,53.2203389830509
8,5,"20.2","Valdepenas",15.8,0.305,51.8032786885246
8,5,"20.2","Valdepenas",16,0.312,51.2820512820513
8,5,"20.2","Valdepenas",15.9,0.315,50.4761904761905
8,5,"20.2","Valdepenas",16,0.32,50
8,5,"20.2","Valdepenas",15.9,0.324,49.0740740740741
8,5,"20.2","Valdepenas",16,0.324,49.3827160493827
8,5,"20.2","Valdepenas",16.1,0.329,48.936170212766
8,5,"20.2","Valdepenas",16.3,0.337,48.3679525222552
8,5,"20.2","Valdepenas",16.4,0.338,48.5207100591716
8,5,"20.6","Gewurtztraminer",18.9,0.418,45.2153110047847
8,5,"20.6","Gewurtztraminer",18.8,0.435,43.2183908045977
8,5,"20.6","Gewurtztraminer",19,0.442,42.9864253393665
8,5,"20.6","Gewurtztraminer",19,0.451,42.1286031042129
8,5,"20.6","Gewurtztraminer",18.9,0.458,41.2663755458515
8,5,"20.6","Gewurtztraminer",18.9,0.458,41.2663755458515
8,5,"20.6","Gewurtztraminer",18.8,0.463,40.6047516198704
8,5,"20.6","Gewurtztraminer",19,0.463,41.036717062635
8,5,"20.6","Gewurtztraminer",19,0.466,40.7725321888412
8,5,"20.6","Gewurtztraminer",18.9,0.471,40.1273885350318
8,5,"20.6","Gewurtztraminer",19,0.472,40.2542372881356
8,5,"20.6","Gewurtztraminer",19.1,0.473,40.3805496828753
8,5,"22.8","Furmint",19,0.327,58.1039755351682
8,5,"22.8","Furmint",19.1,0.333,57.3573573573574
8,5,"22.8","Furmint",19.1,0.339,56.3421828908555
8,5,"22.8","Furmint",19.1,0.351,54.4159544159544
8,5,"22.8","Furmint",19.1,0.352,54.2613636363636
8,5,"23.8","Szagos_feher",20,0.428,46.7289719626168
8,5,"23.8","Szagos_feher",20,0.447,44.7427293064877
8,5,"23.8","Szagos_feher",19.9,0.46,43.2608695652174
8,5,"23.8","Szagos_feher",22.6,0.524,43.1297709923664
8,5,"24.1","Dolcetto",23.4,0.385,60.7792207792208
8,5,"24.1","Dolcetto",23.3,0.39,59.7435897435897
8,5,"24.1","Dolcetto",23.4,0.396,59.0909090909091
8,5,"24.1","Dolcetto",23.5,0.401,58.6034912718204
8,5,"24.1","Dolcetto",23.4,0.404,57.9207920792079
8,5,"24.1","Dolcetto",23.5,0.407,57.7395577395577
8,5,"24.1","Dolcetto",23.4,0.41,57.0731707317073
8,5,"24.1","Dolcetto",23.4,0.413,56.6585956416465
8,5,"24.1","Dolcetto",23.4,0.411,56.9343065693431
8,5,"24.1","Dolcetto",20.7,0.422,49.0521327014218
8,5,"24.2","?",11.5,0.144,79.8611111111111
8,5,"24.2","?",11.5,0.148,77.7027027027027
8,5,"24.2","?",11.5,0.148,77.7027027027027
8,5,"24.2","?",11.5,0.148,77.7027027027027
8,5,"24.2","?",11.4,0.148,77.027027027027
8,5,"24.2","?",11.4,0.148,77.027027027027
8,5,"24.2","?",11.4,0.147,77.5510204081633
8,5,"24.2","?",11.3,0.145,77.9310344827586
8,5,"24.2","?",11.3,0.143,79.020979020979
8,5,"24.2","?",11.5,0.143,80.4195804195804
8,5,"25.1","Nebbiolo",12.8,0.227,56.3876651982379
8,5,"25.1","Nebbiolo",12.6,0.235,53.6170212765957
8,5,"25.1","Nebbiolo",12.7,0.232,54.7413793103448
8,5,"25.1","Nebbiolo",12.5,0.232,53.8793103448276
8,5,"25.1","Nebbiolo",12.5,0.232,53.8793103448276
8,5,"25.1","Nebbiolo",12.4,0.232,53.448275862069
8,5,"25.1","Nebbiolo",12.7,0.233,54.5064377682403
8,5,"25.1","Nebbiolo",12.6,0.233,54.0772532188841
8,5,"25.1","Nebbiolo",12.5,0.232,53.8793103448276
8,5,"25.1","Nebbiolo",12.3,0.236,52.1186440677966
8,5,"26.6","Sangiovese",20.1,0.401,50.1246882793017
8,5,"26.6","Sangiovese",20.2,0.412,49.0291262135922
8,5,"26.6","Sangiovese",20.2,0.422,47.8672985781991
8,5,"26.6","Sangiovese",20.2,0.426,47.4178403755869
8,5,"32.4","Zinfandel_Primitivo",12.9,0.19,67.8947368421053
8,5,"32.4","Zinfandel_Primitivo",12.9,0.198,65.1515151515152
8,5,"32.4","Zinfandel_Primitivo",13.1,0.202,64.8514851485148
8,5,"32.4","Zinfandel_Primitivo",13.1,0.206,63.5922330097087
8,5,"32.4","Zinfandel_Primitivo",13.2,0.208,63.4615384615385
8,5,"32.4","Zinfandel_Primitivo",13.2,0.209,63.1578947368421
8,5,"32.4","Zinfandel_Primitivo",13.4,0.209,64.1148325358852
8,5,"32.4","Zinfandel_Primitivo",13.5,0.208,64.9038461538462
8,5,"32.4","Zinfandel_Primitivo",13.3,0.209,63.6363636363636
8,5,"32.4","Zinfandel_Primitivo",13.5,0.219,61.6438356164384
8,5,"34.6","Morrastel",16.2,0.232,69.8275862068965
8,5,"34.6","Morrastel",16.1,0.231,69.6969696969697
8,5,"34.6","Morrastel",16.2,0.232,69.8275862068965
8,5,"34.6","Morrastel",16.1,0.234,68.8034188034188
8,5,"34.6","Morrastel",16.1,0.234,68.8034188034188
8,5,"34.6","Morrastel",16.2,0.236,68.6440677966102
8,5,"34.6","Morrastel",16.1,0.24,67.0833333333333
8,5,"34.6","Morrastel",16.3,0.245,66.530612244898
8,5,"34.6","Morrastel",16.1,0.246,65.4471544715447
8,5,"34.8","Palomino",17.3,0.284,60.9154929577465
8,5,"34.8","Palomino",17.4,0.301,57.8073089700997
8,5,"34.8","Palomino",17.5,0.308,56.8181818181818
8,5,"34.8","Palomino",17.6,0.313,56.2300319488818
8,5,"34.8","Palomino",17.6,0.317,55.5205047318612
8,5,"34.8","Palomino",17.7,0.32,55.3125
8,5,"34.8","Palomino",17.8,0.32,55.625
8,5,"34.8","Palomino",17.7,0.322,54.9689440993789
8,5,"34.8","Palomino",17.8,0.32,55.625
8,5,"34.8","Palomino",18.3,0.322,56.832298136646
8,5,"38.8","Verdelho",20.5,0.394,52.0304568527919
8,5,"38.8","Verdelho",20.6,0.402,51.2437810945274
8,5,"38.8","Verdelho",20.5,0.413,49.636803874092
8,5,"42.8","Early_Muscat",9.78,0.191,51.2041884816754
8,5,"42.8","Early_Muscat",9.87,0.192,51.40625
8,5,"42.8","Early_Muscat",9.81,0.193,50.8290155440415
8,5,"42.8","Early_Muscat",9.93,0.192,51.71875
8,5,"42.8","Early_Muscat",9.92,0.192,51.6666666666667
8,5,"42.8","Early_Muscat",9.99,0.191,52.303664921466
8,5,"42.8","Early_Muscat",10.1,0.19,53.1578947368421
8,5,"42.8","Early_Muscat",9.83,0.193,50.9326424870466
8,5,"42.8","Early_Muscat",10,0.188,53.1914893617021
8,5,"42.8","Early_Muscat",10.4,0.194,53.6082474226804
8,5,"42.8","Early_Muscat",10.3,0.193,53.3678756476684
8,5,"44.1","Ruby_Seedless",24.2,0.592,40.8783783783784
8,5,"44.1","Ruby_Seedless",24.3,0.611,39.7708674304419
8,5,"44.1","Ruby_Seedless",24.4,0.626,38.9776357827476
8,5,"44.1","Ruby_Seedless",24.1,0.637,37.8335949764521
8,5,"44.2","Ruby_Seedless",23.5,0.5,47
8,5,"44.2","Ruby_Seedless",23.7,0.523,45.3154875717017
8,5,"44.2","Ruby_Seedless",23.7,0.539,43.9703153988868
8,5,"44.2","Ruby_Seedless",23.7,0.548,43.2481751824817
8,5,"44.2","Ruby_Seedless",23.9,0.556,42.9856115107914
8,5,"44.2","Ruby_Seedless",23.8,0.558,42.6523297491039
8,5,"44.2","Ruby_Seedless",23.9,0.563,42.4511545293073
8,5,"44.2","Ruby_Seedless",23.8,0.566,42.0494699646643
8,5,"44.2","Ruby_Seedless",23.9,0.566,42.226148409894
8,5,"44.2","Ruby_Seedless",24.1,0.584,41.2671232876712
8,6,"12.3","Auxerrois",18.9,0.381,49.6062992125984
8,6,"12.3","Auxerrois",19.1,0.399,47.8696741854637
8,6,"12.3","Auxerrois",19.1,0.409,46.6992665036675
8,6,"12.3","Auxerrois",19,0.418,45.4545454545455
8,6,"12.3","Auxerrois",19.4,0.442,43.8914027149321
8,6,"12.5","Chardonnay",17.6,0.42,41.9047619047619
8,6,"12.5","Chardonnay",17.7,0.437,40.5034324942792
8,6,"12.5","Chardonnay",17.9,0.45,39.7777777777778
8,6,"12.5","Chardonnay",17.9,0.458,39.0829694323144
8,6,"12.5","Chardonnay",17.9,0.462,38.7445887445887
8,6,"12.5","Chardonnay",18.3,0.472,38.771186440678
8,6,"12.7","Gamay_noir",16.5,0.397,41.5617128463476
8,6,"12.7","Gamay_noir",16.7,0.419,39.8568019093079
8,6,"12.7","Gamay_noir",16.9,0.434,38.9400921658986
8,6,"12.7","Gamay_noir",17,0.443,38.3747178329571
8,6,"12.7","Gamay_noir",17.2,0.452,38.0530973451327
8,6,"12.7","Gamay_noir",17.3,0.456,37.9385964912281
8,6,"12.7","Gamay_noir",17.4,0.458,37.9912663755458
8,6,"12.7","Gamay_noir",17.5,0.459,38.1263616557734
8,6,"12.7","Gamay_noir",17.5,0.462,37.8787878787879
8,6,"12.7","Gamay_noir",17.7,0.479,36.9519832985386
8,6,"13.3","Pinot_gris",15.8,0.397,39.7984886649874
8,6,"13.3","Pinot_gris",15.7,0.413,38.0145278450363
8,6,"13.3","Pinot_gris",15.9,0.42,37.8571428571429
8,6,"13.3","Pinot_gris",15.7,0.428,36.6822429906542
8,6,"13.3","Pinot_gris",15.9,0.43,36.9767441860465
8,6,"13.3","Pinot_gris",15.8,0.431,36.6589327146172
8,6,"13.3","Pinot_gris",15.9,0.435,36.551724137931
8,6,"13.3","Pinot_gris",15.9,0.434,36.6359447004608
8,6,"13.3","Pinot_gris",15.9,0.434,36.6359447004608
8,6,"13.3","Pinot_gris",16.1,0.436,36.9266055045872
8,6,"13.5","Pinot_meunier",17.4,0.385,45.1948051948052
8,6,"13.5","Pinot_meunier",17.5,0.398,43.9698492462312
8,6,"13.5","Pinot_meunier",17.3,0.4,43.25
8,6,"13.5","Pinot_meunier",17.5,0.403,43.424317617866
8,6,"13.5","Pinot_meunier",17.4,0.407,42.7518427518428
8,6,"13.5","Pinot_meunier",17.5,0.41,42.6829268292683
8,6,"13.5","Pinot_meunier",17.5,0.411,42.5790754257908
8,6,"13.5","Pinot_meunier",17.6,0.415,42.4096385542169
8,6,"13.5","Pinot_meunier",17.5,0.416,42.0673076923077
8,6,"13.5","Pinot_meunier",17.9,0.422,42.4170616113744
8,6,"13.5","Pinot_meunier",17.9,0.423,42.3167848699764
8,6,"13.8","Pinot_noir",17.2,0.452,38.0530973451327
8,6,"13.8","Pinot_noir",17.1,0.463,36.9330453563715
8,6,"13.8","Pinot_noir",17.2,0.471,36.5180467091295
8,6,"13.8","Pinot_noir",17.2,0.474,36.2869198312236
8,6,"13.8","Pinot_noir",17.2,0.479,35.9081419624217
8,6,"13.8","Pinot_noir",17.5,0.487,35.9342915811088
8,6,"13.9","Cabernet_franc",17.6,0.337,52.2255192878338
8,6,"13.9","Cabernet_franc",17.5,0.357,49.0196078431373
8,6,"13.9","Cabernet_franc",17.6,0.361,48.7534626038781
8,6,"13.9","Cabernet_franc",17.8,0.369,48.2384823848239
8,6,"13.9","Cabernet_franc",17.9,0.372,48.1182795698925
8,6,"13.9","Cabernet_franc",17.9,0.38,47.1052631578947
8,6,"13.9","Cabernet_franc",18.1,0.382,47.3821989528796
8,6,"13.9","Cabernet_franc",18.1,0.381,47.50656167979
8,6,"13.9","Cabernet_franc",18,0.384,46.875
8,6,"13.9","Cabernet_franc",17.9,0.389,46.0154241645244
8,6,"14.1","Cabernet_sauvignon",19.6,0.442,44.3438914027149
8,6,"14.1","Cabernet_sauvignon",19.6,0.455,43.0769230769231
8,6,"14.1","Cabernet_sauvignon",19.8,0.47,42.1276595744681
8,6,"14.1","Cabernet_sauvignon",19.6,0.479,40.9185803757829
8,6,"14.1","Cabernet_sauvignon",19.5,0.493,39.553752535497
8,6,"14.3","Carmenere",18.6,0.377,49.3368700265252
8,6,"14.3","Carmenere",18.8,0.389,48.3290488431877
8,6,"14.3","Carmenere",18.8,0.396,47.4747474747475
8,6,"14.3","Carmenere",19.2,0.399,48.1203007518797
8,6,"14.3","Carmenere",19.7,0.418,47.1291866028708
8,6,"15.3","Merlot",12.5,0.213,58.6854460093897
8,6,"15.3","Merlot",12.4,0.218,56.8807339449541
8,6,"15.3","Merlot",12.5,0.221,56.5610859728507
8,6,"15.3","Merlot",12.5,0.222,56.3063063063063
8,6,"15.3","Merlot",12.6,0.223,56.5022421524664
8,6,"15.3","Merlot",12.6,0.224,56.25
8,6,"15.3","Merlot",12.6,0.224,56.25
8,6,"15.3","Merlot",12.6,0.224,56.25
8,6,"15.3","Merlot",12.7,0.224,56.6964285714286
8,6,"15.3","Merlot",13.2,0.23,57.3913043478261
8,6,"16.1","Sauvignon_blanc",20.9,0.446,46.8609865470852
8,6,"16.1","Sauvignon_blanc",20.9,0.459,45.5337690631808
8,6,"16.1","Sauvignon_blanc",21.2,0.468,45.2991452991453
8,6,"16.1","Sauvignon_blanc",21.1,0.475,44.421052631579
8,6,"16.1","Sauvignon_blanc",21.2,0.479,44.258872651357
8,6,"16.1","Sauvignon_blanc",20.7,0.487,42.5051334702259
8,6,"17.2","UngniBlanc_Trebbiano",17.8,0.255,69.8039215686275
8,6,"17.2","UngniBlanc_Trebbiano",17.9,0.258,69.3798449612403
8,6,"17.2","UngniBlanc_Trebbiano",17.8,0.26,68.4615384615385
8,6,"17.2","UngniBlanc_Trebbiano",18,0.263,68.4410646387833
8,6,"17.2","UngniBlanc_Trebbiano",18,0.27,66.6666666666667
8,6,"17.9","Carignane",19.2,0.416,46.1538461538462
8,6,"17.9","Carignane",19.4,0.43,45.1162790697674
8,6,"17.9","Carignane",19.6,0.442,44.3438914027149
8,6,"17.9","Carignane",19.7,0.442,44.5701357466063
8,6,"17.9","Carignane",19.7,0.449,43.8752783964365
8,6,"17.9","Carignane",19.9,0.45,44.2222222222222
8,6,"18.5","Durif",12.5,0.26,48.0769230769231
8,6,"18.5","Durif",12.4,0.263,47.148288973384
8,6,"18.5","Durif",12.5,0.265,47.1698113207547
8,6,"18.5","Durif",12.6,0.266,47.3684210526316
8,6,"18.5","Durif",12.7,0.267,47.565543071161
8,6,"18.5","Durif",12.6,0.266,47.3684210526316
8,6,"18.5","Durif",12.6,0.267,47.1910112359551
8,6,"18.5","Durif",12.7,0.268,47.3880597014925
8,6,"18.5","Durif",12.6,0.268,47.0149253731343
8,6,"18.5","Durif",12.9,0.28,46.0714285714286
8,6,"18.7","Marsanne",17.8,0.317,56.1514195583596
8,6,"18.7","Marsanne",16.3,0.33,49.3939393939394
8,6,"18.7","Marsanne",15.9,0.339,46.9026548672566
8,6,"18.7","Marsanne",15.9,0.344,46.2209302325581
8,6,"18.7","Marsanne",16.1,0.349,46.1318051575931
8,6,"18.7","Marsanne",16.1,0.352,45.7386363636364
8,6,"18.7","Marsanne",16.2,0.353,45.8923512747875
8,6,"18.7","Marsanne",16.1,0.354,45.4802259887006
8,6,"18.7","Marsanne",16.1,0.355,45.3521126760563
8,6,"18.7","Marsanne",15.5,0.363,42.6997245179063
8,6,"19.9","Syrah",15.3,0.366,41.8032786885246
8,6,"19.9","Syrah",15.6,0.378,41.2698412698413
8,6,"19.9","Syrah",15.6,0.386,40.4145077720207
8,6,"19.9","Syrah",15.7,0.392,40.0510204081633
8,6,"19.9","Syrah",15.7,0.393,39.9491094147583
8,6,"19.9","Syrah",15.7,0.397,39.5465994962217
8,6,"19.9","Syrah",15.8,0.398,39.6984924623116
8,6,"19.9","Syrah",16,0.399,40.1002506265664
8,6,"19.9","Syrah",15.9,0.401,39.6508728179551
8,6,"19.9","Syrah",16.3,0.409,39.8533007334963
8,6,"20.2","Valdepenas",17,0.482,35.2697095435685
8,6,"20.2","Valdepenas",17,0.492,34.5528455284553
8,6,"20.2","Valdepenas",17.1,0.501,34.1317365269461
8,6,"20.2","Valdepenas",17.2,0.504,34.1269841269841
8,6,"20.2","Valdepenas",17.2,0.508,33.8582677165354
8,6,"20.2","Valdepenas",17.2,0.52,33.0769230769231
8,6,"20.5","Gewurtztraminer",10.5,0.216,48.6111111111111
8,6,"20.5","Gewurtztraminer",10.7,0.22,48.6363636363636
8,6,"20.5","Gewurtztraminer",10.9,0.225,48.4444444444444
8,6,"20.5","Gewurtztraminer",10.8,0.227,47.5770925110132
8,6,"20.5","Gewurtztraminer",10.9,0.228,47.8070175438597
8,6,"20.5","Gewurtztraminer",11,0.23,47.8260869565217
8,6,"20.5","Gewurtztraminer",11,0.231,47.6190476190476
8,6,"20.5","Gewurtztraminer",11,0.233,47.2103004291845
8,6,"20.5","Gewurtztraminer",11,0.233,47.2103004291845
8,6,"20.5","Gewurtztraminer",11.7,0.242,48.3471074380165
8,6,"20.5","Gewurtztraminer",11.7,0.244,47.9508196721311
8,6,"22.7","Furmint",15.5,0.318,48.7421383647799
8,6,"22.7","Furmint",15.6,0.33,47.2727272727273
8,6,"22.7","Furmint",15.7,0.338,46.4497041420118
8,6,"22.7","Furmint",15.8,0.34,46.4705882352941
8,6,"22.7","Furmint",15.9,0.343,46.3556851311953
8,6,"22.7","Furmint",15.9,0.347,45.821325648415
8,6,"22.7","Furmint",16,0.347,46.1095100864553
8,6,"22.7","Furmint",16,0.349,45.8452722063037
8,6,"22.7","Furmint",16,0.35,45.7142857142857
8,6,"22.7","Furmint",16.3,0.357,45.6582633053221
8,6,"23.7","Szagos_feher",18,0.386,46.6321243523316
8,6,"23.7","Szagos_feher",18.1,0.397,45.5919395465995
8,6,"23.7","Szagos_feher",17.9,0.403,44.4168734491315
8,6,"23.7","Szagos_feher",18.1,0.41,44.1463414634146
8,6,"23.7","Szagos_feher",18,0.413,43.5835351089588
8,6,"23.7","Szagos_feher",18,0.415,43.3734939759036
8,6,"23.7","Szagos_feher",18,0.418,43.0622009569378
8,6,"23.7","Szagos_feher",18.2,0.419,43.436754176611
8,6,"23.7","Szagos_feher",18.2,0.42,43.3333333333333
8,6,"23.7","Szagos_feher",18.2,0.425,42.8235294117647
8,6,"23.7","Szagos_feher",18.2,0.425,42.8235294117647
8,6,"23.7","Szagos_feher",18.4,0.425,43.2941176470588
8,6,"23.7","Szagos_feher",18.3,0.424,43.1603773584906
8,6,"23.7","Szagos_feher",18.3,0.425,43.0588235294118
8,6,"24.1","Barbera",20.4,0.466,43.7768240343348
8,6,"24.1","Barbera",20.5,0.486,42.1810699588477
8,6,"24.1","Barbera",20.6,0.497,41.4486921529175
8,6,"24.1","Barbera",20.8,0.506,41.1067193675889
8,6,"24.1","Barbera",20.8,0.514,40.4669260700389
8,6,"24.1","Barbera",20.6,0.5,41.2
8,6,"24.9","Dolcetto",16.8,0.346,48.5549132947977
8,6,"24.9","Dolcetto",17.2,0.359,47.9108635097493
8,6,"24.9","Dolcetto",17.2,0.368,46.7391304347826
8,6,"24.9","Dolcetto",17.3,0.373,46.3806970509383
8,6,"24.9","Dolcetto",17.4,0.379,45.910290237467
8,6,"24.9","Dolcetto",17.6,0.381,46.1942257217848
8,6,"24.9","Dolcetto",17.6,0.382,46.0732984293194
8,6,"24.9","Dolcetto",17.7,0.382,46.3350785340314
8,6,"24.9","Dolcetto",17.6,0.385,45.7142857142857
8,6,"24.9","Dolcetto",18,0.399,45.1127819548872
8,6,"25.9","Nebbiolo",13.9,0.28,49.6428571428571
8,6,"25.9","Nebbiolo",13.9,0.286,48.6013986013986
8,6,"25.9","Nebbiolo",14.3,0.29,49.3103448275862
8,6,"25.9","Nebbiolo",14.4,0.293,49.1467576791809
8,6,"25.9","Nebbiolo",14.6,0.294,49.6598639455782
8,6,"25.9","Nebbiolo",14.7,0.296,49.6621621621622
8,6,"25.9","Nebbiolo",14.6,0.299,48.8294314381271
8,6,"25.9","Nebbiolo",14.7,0.299,49.1638795986622
8,6,"25.9","Nebbiolo",14.7,0.301,48.8372093023256
8,6,"25.9","Nebbiolo",15.1,0.306,49.3464052287582
8,6,"26.5","Sangiovese",16.5,0.366,45.0819672131148
8,6,"26.5","Sangiovese",16.4,0.358,45.8100558659218
8,6,"26.5","Sangiovese",16.3,0.355,45.9154929577465
8,6,"26.5","Sangiovese",16.5,0.356,46.3483146067416
8,6,"26.5","Sangiovese",16.4,0.353,46.4589235127479
8,6,"26.5","Sangiovese",16.5,0.353,46.742209631728
8,6,"26.5","Sangiovese",16.5,0.352,46.875
8,6,"26.5","Sangiovese",16.5,0.354,46.6101694915254
8,6,"26.5","Sangiovese",16.5,0.352,46.875
8,6,"26.5","Sangiovese",16.8,0.355,47.3239436619718
8,6,"26.5","Sangiovese",16.7,0.359,46.5181058495822
8,6,"32.3","Zinfandel_Primitivo",17.8,0.432,41.2037037037037
8,6,"32.3","Zinfandel_Primitivo",18.2,0.454,40.0881057268722
8,6,"32.3","Zinfandel_Primitivo",18.4,0.468,39.3162393162393
8,6,"32.3","Zinfandel_Primitivo",18.6,0.477,38.9937106918239
8,6,"32.3","Zinfandel_Primitivo",18.8,0.487,38.6036960985626
8,6,"32.3","Zinfandel_Primitivo",19,0.492,38.6178861788618
8,6,"32.3","Zinfandel_Primitivo",19.2,0.494,38.8663967611336
8,6,"32.3","Zinfandel_Primitivo",19.3,0.497,38.8329979879276
8,6,"32.3","Zinfandel_Primitivo",19.4,0.5,38.8
8,6,"32.3","Zinfandel_Primitivo",19.8,0.504,39.2857142857143
8,6,"34.5","Morrastel",15.1,0.23,65.6521739130435
8,6,"34.5","Morrastel",15,0.235,63.8297872340426
8,6,"34.5","Morrastel",15.2,0.24,63.3333333333333
8,6,"34.5","Morrastel",15.2,0.243,62.5514403292181
8,6,"34.5","Morrastel",14.9,0.209,71.2918660287081
8,6,"34.7","Palomino",12.5,0.175,71.4285714285714
8,6,"34.7","Palomino",12.6,0.18,70
8,6,"34.7","Palomino",12.6,0.183,68.8524590163934
8,6,"34.7","Palomino",12.6,0.185,68.1081081081081
8,6,"34.7","Palomino",12.6,0.187,67.379679144385
8,6,"34.7","Palomino",12.5,0.188,66.4893617021277
8,6,"34.7","Palomino",12.7,0.188,67.5531914893617
8,6,"34.7","Palomino",12.7,0.188,67.5531914893617
8,6,"34.7","Palomino",12.6,0.189,66.6666666666667
8,6,"34.7","Palomino",12.8,0.2,64
8,6,"38.7","Verdelho",17.5,0.443,39.5033860045147
8,6,"38.7","Verdelho",17.6,0.461,38.177874186551
8,6,"38.7","Verdelho",18,0.473,38.0549682875264
8,6,"38.7","Verdelho",18,0.48,37.5
8,6,"38.7","Verdelho",18.1,0.491,36.8635437881874
8,6,"38.7","Verdelho",18.2,0.494,36.8421052631579
8,6,"38.7","Verdelho",18.2,0.5,36.4
8,6,"38.7","Verdelho",18.4,0.502,36.6533864541833
8,6,"42.7","Early_Muscat",11.5,0.216,53.2407407407407
8,6,"42.7","Early_Muscat",11.5,0.223,51.5695067264574
8,6,"42.7","Early_Muscat",11.4,0.227,50.2202643171806
8,6,"42.7","Early_Muscat",11.5,0.231,49.7835497835498
8,6,"42.7","Early_Muscat",11.5,0.233,49.3562231759657
8,6,"42.7","Early_Muscat",11.5,0.234,49.1452991452991
8,6,"42.7","Early_Muscat",11.5,0.234,49.1452991452991
8,6,"42.7","Early_Muscat",11.6,0.235,49.3617021276596
8,6,"42.7","Early_Muscat",11.6,0.236,49.1525423728814
8,6,"42.7","Early_Muscat",11.9,0.242,49.1735537190083
8,6,"44.1","Ruby_Seedless",23.8,0.57,41.7543859649123
8,6,"44.1","Ruby_Seedless",24.1,0.599,40.2337228714524
8,6,"44.1","Ruby_Seedless",24,0.618,38.8349514563107
8,6,"44.1","Ruby_Seedless",24.1,0.628,38.375796178344
8,6,"44.1","Ruby_Seedless",23.9,0.64,37.34375
8,7,"12.4","Auxerrois",15.6,0.293,53.2423208191126
8,7,"12.4","Auxerrois",15.6,0.299,52.1739130434783
8,7,"12.4","Auxerrois",15.5,0.304,50.9868421052632
8,7,"12.4","Auxerrois",15.7,0.307,51.1400651465798
8,7,"12.4","Auxerrois",15.7,0.309,50.8090614886731
8,7,"12.4","Auxerrois",15.7,0.308,50.974025974026
8,7,"12.4","Auxerrois",15.7,0.307,51.1400651465798
8,7,"12.4","Auxerrois",15.7,0.31,50.6451612903226
8,7,"12.4","Auxerrois",15.5,0.31,50
8,7,"12.4","Auxerrois",16.3,0.318,51.2578616352201
8,7,"12.4","Auxerrois",16.3,0.317,51.4195583596215
8,7,"12.6","Chardonnay",15.3,0.263,58.1749049429658
8,7,"12.6","Chardonnay",15.6,0.268,58.2089552238806
8,7,"12.6","Chardonnay",15.7,0.27,58.1481481481481
8,7,"12.6","Chardonnay",15.8,0.272,58.0882352941176
8,7,"12.6","Chardonnay",15.8,0.276,57.2463768115942
8,7,"12.6","Chardonnay",15.9,0.277,57.4007220216606
8,7,"12.6","Chardonnay",15.9,0.278,57.1942446043165
8,7,"12.6","Chardonnay",16,0.279,57.3476702508961
8,7,"12.6","Chardonnay",16,0.279,57.3476702508961
8,7,"12.6","Chardonnay",16,0.284,56.3380281690141
8,7,"12.8","Gamay_noir",12.5,0.2,62.5
8,7,"12.8","Gamay_noir",12.6,0.207,60.8695652173913
8,7,"12.8","Gamay_noir",13.1,0.211,62.085308056872
8,7,"12.8","Gamay_noir",13.1,0.214,61.214953271028
8,7,"12.8","Gamay_noir",13.1,0.216,60.6481481481481
8,7,"12.8","Gamay_noir",13.3,0.218,61.0091743119266
8,7,"12.8","Gamay_noir",13.5,0.218,61.9266055045872
8,7,"12.8","Gamay_noir",13.4,0.218,61.4678899082569
8,7,"12.8","Gamay_noir",13.4,0.22,60.9090909090909
8,7,"12.8","Gamay_noir",13.8,0.225,61.3333333333333
8,7,"13.1","Pinot_blanc",6.92,0.09,76.8888888888889
8,7,"13.1","Pinot_blanc",6.88,0.0907,75.8544652701213
8,7,"13.1","Pinot_blanc",6.94,0.0917,75.6815703380589
8,7,"13.1","Pinot_blanc",7.09,0.0921,76.9815418023887
8,7,"13.1","Pinot_blanc",7.2,0.0918,78.4313725490196
8,7,"13.1","Pinot_blanc",7.16,0.091,78.6813186813187
8,7,"13.1","Pinot_blanc",7.1,0.0911,77.9363336992316
8,7,"13.1","Pinot_blanc",6.92,0.0904,76.5486725663717
8,7,"13.1","Pinot_blanc",7.07,0.0899,78.642936596218
8,7,"13.1","Pinot_blanc",7.4,0.0935,79.144385026738
8,7,"13.1","Pinot_blanc",7.2,0.0893,80.6270996640537
8,7,"13.1","Pinot_blanc",7.3,0.0887,82.2998872604284
8,7,"13.4","Pinot_gris",18.5,0.305,60.655737704918
8,7,"13.4","Pinot_gris",18.7,0.314,59.5541401273885
8,7,"13.4","Pinot_gris",18.7,0.319,58.6206896551724
8,7,"13.4","Pinot_gris",18.7,0.324,57.716049382716
8,7,"13.4","Pinot_gris",18.5,0.333,55.5555555555556
8,7,"13.6","Pinot_meunier",18.2,0.423,43.0260047281324
8,7,"13.6","Pinot_meunier",18.1,0.436,41.5137614678899
8,7,"13.6","Pinot_meunier",18.1,0.444,40.7657657657658
8,7,"13.6","Pinot_meunier",18,0.45,40
8,7,"13.6","Pinot_meunier",18,0.454,39.647577092511
8,7,"13.8","Pinot_noir",9.52,0.156,61.025641025641
8,7,"13.8","Pinot_noir",9.7,0.161,60.2484472049689
8,7,"13.8","Pinot_noir",9.86,0.164,60.1219512195122
8,7,"13.8","Pinot_noir",9.83,0.165,59.5757575757576
8,7,"13.8","Pinot_noir",10,0.166,60.2409638554217
8,7,"13.8","Pinot_noir",9.99,0.166,60.1807228915663
8,7,"13.8","Pinot_noir",10,0.167,59.8802395209581
